experience,city,salary_lpa,skill_Python,skill_Machine_Learning,skill_SQL,skill_Java,skill_JavaScript,skill_React,skill_Node.js,skill_AWS,skill_Docker,skill_Kubernetes,skill_Data_Analysis,skill_Deep_Learning,skill_NLP,skill_Computer_Vision,skill_TensorFlow
9,Noida,11.64,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
15,Delhi NCR,22.84,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0
1,Pune,10.35,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
3,Kolkata,10.66,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1
14,Pune,20.23,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1
10,Hyderabad,13.18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
13,Hyderabad,21.55,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0
10,Noida,15.02,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1
13,Bangalore,18.59,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
0,Mumbai,10.47,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
8,Mumbai,13.23,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
9,Bangalore,21.7,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1
10,Noida,16.39,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
5,Chennai,12.54,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
13,Noida,19.53,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
4,Bangalore,11.52,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12,Delhi NCR,22.35,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1
5,Noida,7.85,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
14,Chennai,17.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
5,Hyderabad,8.44,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9,Delhi NCR,17.98,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0
11,Mumbai,15.45,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
12,Hyderabad,15.25,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0
7,Delhi NCR,17.87,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0
11,Pune,12.93,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0
5,Pune,14.59,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0
13,Delhi NCR,18.14,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
9,Hyderabad,11.21,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
8,Mumbai,15.45,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
3,Chennai,13.6,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0
0,Pune,8.16,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
11,Pune,15.3,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0
10,Pune,14.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
10,Noida,17.96,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1
9,Kolkata,11.72,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
15,Pune,18.07,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
12,Mumbai,22.62,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0
6,Noida,11.98,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10,Noida,12.02,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
14,Delhi NCR,18.67,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
2,Noida,8.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
7,Delhi NCR,16.16,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0
2,Mumbai,8.03,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,Mumbai,8.99,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
4,Noida,9.52,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
3,Noida,10.91,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0
6,Delhi NCR,16.15,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0
13,Kolkata,14.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1,Pune,6.08,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,Chennai,20.25,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1
8,Pune,12.01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5,Hyderabad,13.89,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0
7,Mumbai,12.17,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
14,Noida,20.24,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0
11,Noida,13.12,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
7,Bangalore,16.68,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0
13,Delhi NCR,23.36,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1
5,Mumbai,15.37,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1
15,Hyderabad,19.97,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
0,Chennai,11.89,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1
5,Chennai,12.66,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0
10,Delhi NCR,16.22,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1
9,Kolkata,16.37,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1
12,Pune,19.05,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1
5,Kolkata,14.73,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1
4,Hyderabad,11.9,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1
10,Mumbai,17.66,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1
6,Noida,13.75,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0
12,Pune,19.47,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1
15,Pune,18.19,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1
6,Delhi NCR,15.54,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0
8,Noida,13.56,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7,Pune,12.84,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
14,Chennai,20.54,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0
8,Chennai,12.92,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
8,Delhi NCR,13.06,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13,Delhi NCR,17.43,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
8,Hyderabad,13.68,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,Noida,7.5,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1
15,Noida,17.72,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
5,Hyderabad,12.56,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0
1,Mumbai,12.76,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
10,Hyderabad,15.59,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
2,Noida,7.26,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
6,Bangalore,18.85,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1
1,Chennai,8.61,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
5,Pune,9.91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
13,Kolkata,17.81,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0
3,Delhi NCR,10.46,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
10,Noida,13.79,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
3,Mumbai,14.98,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1
4,Kolkata,12.85,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0
8,Kolkata,16.68,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0
2,Bangalore,13.06,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0
11,Noida,14.75,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0
15,Delhi NCR,23.27,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0
5,Delhi NCR,10.52,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
4,Hyderabad,8.98,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,Bangalore,15.85,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
13,Delhi NCR,16.44,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
5,Noida,12.62,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
11,Noida,15.91,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1
15,Pune,14.28,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5,Delhi NCR,10.75,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
7,Bangalore,12.56,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5,Bangalore,18.8,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1
9,Pune,11.51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,Chennai,9.03,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
5,Bangalore,13.58,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0
3,Hyderabad,12.38,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0
13,Delhi NCR,22.54,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1
4,Pune,12.16,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0
11,Noida,13.63,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0
15,Delhi NCR,17.76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4,Pune,10.4,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1
15,Kolkata,20.53,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1
5,Mumbai,11.49,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0
13,Noida,17.51,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0
5,Noida,11.2,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0
0,Kolkata,6.44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,Pune,22.23,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1
15,Kolkata,17.03,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0
2,Delhi NCR,11.2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1
13,Bangalore,18.01,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
4,Hyderabad,8.26,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0
13,Mumbai,17.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,Pune,12.6,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
8,Kolkata,14.06,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1
9,Noida,11.09,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,Hyderabad,7.71,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
15,Chennai,18.29,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2,Hyderabad,12.3,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1
5,Mumbai,10.36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Mumbai,18.25,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,Mumbai,15.98,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8,Noida,14.01,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
2,Pune,9.79,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
9,Mumbai,11.32,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12,Hyderabad,15.62,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Delhi NCR,10.39,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
10,Hyderabad,11.76,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
12,Pune,15.22,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
6,Noida,11.78,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
4,Delhi NCR,16.11,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1
11,Pune,19.62,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1
15,Bangalore,27.26,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0
12,Pune,15.31,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
14,Pune,15.31,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
12,Hyderabad,19.54,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
13,Delhi NCR,17.49,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
10,Kolkata,12.29,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1,Pune,6.54,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
0,Chennai,11.44,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0
8,Hyderabad,14.01,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
2,Chennai,8.34,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1
0,Bangalore,5.96,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
13,Bangalore,19.3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2,Hyderabad,15.04,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0
7,Bangalore,19.1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0
3,Hyderabad,10.29,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1
12,Mumbai,20.61,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1
1,Chennai,2.54,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3,Kolkata,5.71,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
6,Chennai,10.51,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
8,Noida,13.53,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0
5,Pune,11.49,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1
6,Bangalore,15.7,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0
3,Bangalore,15.1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1
11,Mumbai,17.76,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0
0,Pune,7.54,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0
3,Bangalore,13.05,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
11,Hyderabad,13.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9,Chennai,12.13,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
8,Delhi NCR,16.99,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0
12,Pune,17.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
10,Hyderabad,14.87,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0
0,Kolkata,11.67,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1
7,Bangalore,12.53,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4,Chennai,9.37,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7,Hyderabad,12.63,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,Bangalore,12.1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0
11,Mumbai,15.97,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
10,Hyderabad,16.44,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0
10,Mumbai,15.7,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2,Delhi NCR,9.05,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
14,Bangalore,22.45,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0
1,Noida,7.92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,Delhi NCR,11.97,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1
10,Mumbai,14.13,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9,Noida,17.08,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0
15,Pune,23.0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1
0,Kolkata,3.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,Delhi NCR,16.09,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1
6,Chennai,10.65,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
15,Mumbai,26.63,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1
2,Pune,6.66,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,Chennai,9.29,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1
1,Hyderabad,8.1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
9,Noida,14.06,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0
2,Pune,8.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12,Chennai,11.86,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
15,Mumbai,19.82,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
12,Delhi NCR,17.62,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
10,Bangalore,17.44,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0
12,Mumbai,21.13,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
12,Pune,20.08,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1
4,Chennai,10.91,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1
4,Delhi NCR,10.83,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1
13,Pune,15.26,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2,Bangalore,12.45,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0
15,Kolkata,18.42,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
9,Noida,15.38,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1
9,Kolkata,10.36,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
9,Delhi NCR,14.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7,Chennai,15.23,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0
6,Pune,15.07,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0
13,Noida,17.32,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
11,Delhi NCR,18.82,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0
2,Noida,11.22,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0
15,Bangalore,19.54,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7,Chennai,12.27,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0
12,Chennai,20.73,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
5,Bangalore,15.63,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1
2,Mumbai,10.32,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
0,Bangalore,5.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
13,Hyderabad,16.46,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12,Noida,15.6,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
12,Kolkata,13.57,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,Delhi NCR,11.06,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0
14,Bangalore,23.15,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0
1,Hyderabad,12.37,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1
0,Kolkata,6.53,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0
6,Noida,13.53,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1
5,Noida,11.67,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0
10,Pune,15.78,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
13,Bangalore,17.85,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,Chennai,16.52,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1
4,Mumbai,13.73,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1
4,Chennai,10.02,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
12,Bangalore,18.73,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
11,Kolkata,15.16,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1
11,Chennai,17.67,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1
8,Hyderabad,17.59,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0
8,Chennai,13.2,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1
13,Pune,18.54,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
3,Delhi NCR,10.92,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0
3,Noida,13.17,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0
12,Delhi NCR,22.41,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1
3,Mumbai,11.4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
3,Delhi NCR,9.37,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
11,Delhi NCR,20.61,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0
5,Pune,13.14,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1
13,Noida,21.22,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1
11,Bangalore,22.89,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0
5,Kolkata,13.62,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1
13,Chennai,16.55,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2,Kolkata,8.54,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1
4,Bangalore,11.29,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13,Delhi NCR,18.95,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,Delhi NCR,14.27,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1
11,Noida,16.28,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
8,Chennai,14.88,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
11,Noida,19.29,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1
1,Hyderabad,5.65,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5,Chennai,10.61,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
8,Pune,9.74,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,Delhi NCR,16.98,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1
11,Delhi NCR,16.13,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0
5,Chennai,9.74,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3,Kolkata,9.94,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1
13,Noida,13.93,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10,Delhi NCR,20.44,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1
14,Delhi NCR,22.26,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0
5,Kolkata,11.27,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0
10,Chennai,12.01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2,Hyderabad,10.46,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0
12,Bangalore,24.28,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0
13,Hyderabad,21.32,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1
11,Kolkata,12.82,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0
9,Kolkata,15.55,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0
12,Noida,14.72,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3,Kolkata,12.84,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0
0,Bangalore,9.48,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1
1,Chennai,8.45,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
3,Noida,9.16,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1,Kolkata,8.72,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0
7,Kolkata,9.26,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9,Delhi NCR,16.57,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1
3,Pune,9.86,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
14,Chennai,18.14,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1
2,Hyderabad,11.48,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0
7,Noida,9.47,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
0,Delhi NCR,7.71,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
5,Delhi NCR,17.06,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0
3,Kolkata,9.89,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
4,Delhi NCR,8.54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8,Chennai,11.37,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
11,Bangalore,24.2,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0
2,Mumbai,11.44,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1
3,Chennai,9.71,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
12,Delhi NCR,19.42,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1
0,Mumbai,10.64,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0
10,Mumbai,20.72,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0
0,Pune,11.32,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1
9,Delhi NCR,17.47,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0
5,Delhi NCR,15.96,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1
10,Bangalore,22.93,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0
11,Chennai,14.39,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
7,Bangalore,17.77,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
13,Delhi NCR,16.07,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,Hyderabad,18.52,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0
6,Noida,12.27,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0
2,Kolkata,8.82,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0
9,Bangalore,18.33,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
11,Pune,18.42,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0
11,Mumbai,21.19,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1
8,Pune,10.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4,Mumbai,6.48,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11,Kolkata,15.8,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1
10,Noida,18.25,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0
5,Bangalore,13.75,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1
9,Bangalore,13.34,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
15,Noida,15.32,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8,Bangalore,20.19,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1
0,Mumbai,8.27,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
6,Mumbai,10.85,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14,Hyderabad,20.39,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
3,Pune,11.35,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0
5,Kolkata,12.24,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0
14,Bangalore,24.6,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0
7,Kolkata,8.78,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,Bangalore,8.65,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
